text,label
"Олардың ең бастығы – Жарқыра, аспанда ең жарық жұлдыздай жарқырап тұратын алып, қатігез қарақшы болыпты.",1
"Бір күні Жетіқарақшылар аспанның басқа бір бұрышында орналасқан Үркер тайпасының Үлпілдек атты қызын көріп, оның сұлулығына тәнті болады.",1
"Үлпілдек таңғы шықтай мөлдір, аспандағы бұлттардай нәзік, жұлдыздай жарқыраған ару еді.",1
"Қарақшылар оған ғашық болып, оны өздерімен бірге мәңгі аспанда алып қалуды шешеді.",1
"Қарақшылардың бастығы Жарқыра өзінің батырларымен бірге Үлпілдекті ұрлап кетеді де, оны алып Темірқазық жұлдызына жақын бір жерге жасырып қояды.",1
Бұған қатты күйінген Үркер тайпасының батырлары өздерінің сүйікті қызын құтқару үшін ұзақ сапарға аттанады.,1
"Олар әр түн сайын Жетіқарақшылардың ізіне түсіп, аспанда шұғылалы шоқжұлдыздармен жарыса отырып, Темірқазыққа қарай жақындайды.",1
"Бірақ, тағдырдың бір тосын сыны бар еді — күннің таңы атқан сайын олар қарақшыларды қуып жетуге жақын болғанда, көкжиек бозарып, таң ататын.",1
"Осылайша, олар әр кеште жолын бастап, әр таңда сол күйі Жетіқарақшыларға жете алмайды екен.",1
"Темірқазықтың өзі бұл құпияны біліп, жұлдыздар арасында мейірімді әрі данагөй болғандықтан, көмекке келуді ұйғарады.",1
"Ол Жарқыраға шыдамдылықпен қарап, бір күні оған сөз арнады: — Жарқыра, сен қаншалықты күшті, бірақ сол күшің тек қулық пен зұлымдыққа жұмсалып келеді.",1
"Адамның жүрегінде шынайы махаббат пен мейірім болмаса, оның күші неге жарайды?",1
"Үлпілдекті қайтар, сонда сенің атың жұлдыздар арасында мәңгілік жарқырайды.",1
"Жарқыра біраз ойланып, ақыры Темірқазықтың даналығын түсінеді.",1
"Ол Үлпілдекті босатып, қарақшылардың енді ешқашан зұлымдық жасамауға ант етіп, Темірқазықтың төңірегінде мәңгі айналып жүруіне келісім береді.",1
"Сол күннен бастап Жетіқарақшылардың жарығы біртіндеп сөне бастайды, тек Жарқыраның ғана нұры алыстан жарқырап тұрады.",1
"Ал Үркер тайпасы Үлпілдекті аман-есен құтқарып, өздеріне қайтарады.",1
"Содан бері Үлпілдек аспанның шоқжұлдызына айналып, Жетіқарақшылар мен Темірқазықтың мәңгілік айналысын бақылап тұрады дейді аңыз.",1
"Жетіқарақшы шоқжұлдызының аспандағы қозғалысы осылайша халық жадында қалды, ал Темірқазық – олардың бағыттаушысы, тағдырларының куәгері болып қала бермек.",1
